n_protocolo;n_processo;data_comuniquese;coord_comuniquese;data_extracao
53991/2020;1020.2020/0014757-6;18/04/2023;GTEC;2024.08.02
53991/2020;1020.2020/0014757-6;23/01/2024;GTEC;2024.08.02
54032/2021;1020.2020/0001511-4;15/06/2023;GTEC;2024.08.02
54032/2021;1020.2020/0001511-4;18/12/2023;GTEC;2024.08.02
54032/2021;1020.2020/0001511-4;22/03/2023;GTEC;2024.08.02
54058/2020;1020.2020/0006794-7;03/11/2022;GTEC;2024.08.02
54058/2020;1020.2020/0006794-7;19/12/2022;GTEC;2024.08.02
5411/2024;1020.2021/0015790-5;05/06/2024;GTEC;2024.08.02
5411/2024;1020.2021/0015790-5;29/07/2024;GTEC;2024.08.02
54198/2021;1020.2021/0019335-9;22/05/2024;GTEC;2024.08.02
54264/2022;1020.2022/0022625-9;20/01/2023;GTEC;2024.08.02
54264/2022;1020.2022/0022625-9;20/07/2023;GTEC;2024.08.02
54273/2020;1020.2020/0006822-6;10/11/2022;GTEC;2024.08.02
54433/2020;1020.2020/0006821-8;26/10/2022;GTEC;2024.08.02
54482/2021;1020.2020/0002701-5;02/06/2023;GTEC;2024.08.02
54803/2021;1020.2021/0019336-7;23/02/2024;GTEC;2024.08.02
54803/2021;1020.2021/0019336-7;27/05/2024;GTEC;2024.08.02
55147/2021;1020.2020/0001689-7;31/01/2024;GTEC;2024.08.02
55816/2020;1020.2020/0006796-3;17/11/2022;GTEC;2024.08.02
55833/2020;1020.2020/0007051-4;19/12/2022;GTEC;2024.08.02
55833/2020;1020.2020/0007051-4;23/02/2023;GTEC;2024.08.02
55833/2020;1020.2020/0007051-4;31/10/2022;GTEC;2024.08.02
55873/2020;1020.2020/0007061-1;25/11/2022;GTEC;2024.08.02
56064/2020;1020.2020/0006792-0;08/12/2023;GTEC;2024.08.02
56064/2020;1020.2020/0006792-0;11/11/2022;GTEC;2024.08.02
56066/2023;1020.2023/0028759-4;24/06/2024;GTEC;2024.08.02
56165/2020;1020.2020/0006798-0;07/11/2022;GTEC;2024.08.02
56252/2021;1020.2020/0000761-8;01/03/2023;GTEC;2024.08.02
56252/2021;1020.2020/0000761-8;06/04/2023;GTEC;2024.08.02
56288/2020;1020.2020/0007052-2;01/11/2022;GTEC;2024.08.02
56288/2020;1020.2020/0007052-2;06/02/2023;GTEC;2024.08.02
56288/2020;1020.2020/0007052-2;24/07/2023;GTEC;2024.08.02
56511/2020;1020.2020/0009247-0;24/08/2023;GTEC;2024.08.02
56539/2020;1020.2020/0007053-0;11/01/2023;GTEC;2024.08.02
56539/2020;1020.2020/0007053-0;21/11/2022;GTEC;2024.08.02
56563/2020;1020.2020/0007060-3;18/11/2022;GTEC;2024.08.02
56563/2020;1020.2020/0007060-3;24/07/2023;GTEC;2024.08.02
56599/2020;1020.2020/0007058-1;23/11/2022;GTEC;2024.08.02
56793/2022;1020.2022/0023641-6;23/01/2023;GTEC;2024.08.02
57095/2022;1020.2022/0024199-1;15/03/2023;GTEC;2024.08.02
57304/2020;1020.2020/0007705-5;16/11/2022;GTEC;2024.08.02
57636/2020;1020.2020/0009244-5;15/08/2023;GTEC;2024.08.02
57704/2021;1020.2020/0002109-2;31/01/2024;GTEC;2024.08.02
5774/2022;1020.2022/0003034-6;28/02/2023;GTEC;2024.08.02
5774/2022;1020.2022/0003034-6;31/05/2023;GTEC;2024.08.02
58010/2021;1020.2020/0002180-7;06/03/2024;GTEC;2024.08.02
58010/2021;1020.2020/0002180-7;31/01/2024;GTEC;2024.08.02
58093/2022;1020.2022/0024346-3;20/03/2023;GTEC;2024.08.02
5836/2020;1020.2020/0003300-7;07/02/2023;GTEC;2024.08.02
5836/2020;1020.2020/0003300-7;18/11/2022;GTEC;2024.08.02
58693/2020;1020.2020/0011298-5;16/01/2023;GTEC;2024.08.02
58735/2020;1020.2020/0015342-8;24/03/2023;GTEC;2024.08.02
58738/2020;1020.2020/0011291-8;22/05/2023;GTEC;2024.08.02
58738/2020;1020.2020/0011291-8;24/03/2023;GTEC;2024.08.02
58865/2020;1020.2020/0008676-3;18/04/2023;GTEC;2024.08.02
59211/2021;1020.2020/0003219-1;10/04/2024;GTEC;2024.08.02
59211/2021;1020.2020/0003219-1;22/02/2024;GTEC;2024.08.02
59305/2021;1020.2021/0019506-8;28/07/2023;GTEC;2024.08.02
60423/2020;1020.2020/0008446-9;03/01/2023;GTEC;2024.08.02
60444/2020;1020.2020/0008585-6;20/03/2023;GTEC;2024.08.02
60462/2020;1020.2021/0010283-3;13/04/2023;GTEC;2024.08.02
60551/2021;1020.2021/0019510-6;06/05/2024;GTEC;2024.08.02
60855/2021;1020.2021/0019503-3;26/05/2023;GTEC;2024.08.02
61188/2020;1020.2020/0008439-6;28/07/2023;GTEC;2024.08.02
62045/2020;1020.2020/0008740-9;19/07/2023;GTEC;2024.08.02
62045/2020;1020.2020/0008740-9;30/05/2023;GTEC;2024.08.02
62427/2020;1020.2020/0008693-3;11/06/2024;GTEC;2024.08.02
62427/2020;1020.2020/0008693-3;27/02/2024;GTEC;2024.08.02
62436/2020;1020.2020/0012159-3;26/06/2023;GTEC;2024.08.02
62436/2020;1020.2020/0012159-3;28/08/2023;GTEC;2024.08.02
62842/2021;1020.2020/0003411-9;22/02/2024;GTEC;2024.08.02
63016/2021;1020.2020/0002125-4;28/02/2024;GTEC;2024.08.02
6365/2021;1020.2021/0006540-7;03/06/2024;GTEC;2024.08.02
6365/2021;1020.2021/0006540-7;10/07/2024;GTEC;2024.08.02
6365/2021;1020.2021/0006540-7;29/07/2024;GTEC;2024.08.02
64864/2020;1020.2020/0011869-0;23/08/2023;GTEC;2024.08.02
64864/2020;1020.2020/0011869-0;29/06/2023;GTEC;2024.08.02
6492/2022;1020.2020/0013339-7;01/03/2024;GTEC;2024.08.02
65660/2020;1020.2020/0011144-0;13/06/2024;GTEC;2024.08.02
65660/2020;1020.2020/0011144-0;22/05/2024;GTEC;2024.08.02
65922/2020;1020.2020/0012283-2;22/11/2023;GTEC;2024.08.02
65922/2020;1020.2020/0012283-2;26/02/2024;GTEC;2024.08.02
65922/2020;1020.2020/0012283-2;26/07/2024;GTEC;2024.08.02
65930/2020;1020.2020/0011147-4;29/06/2023;GTEC;2024.08.02
66330/2020;1020.2020/0012121-6;20/03/2023;GTEC;2024.08.02
66330/2020;1020.2020/0012121-6;21/07/2023;GTEC;2024.08.02
66514/2020;1020.2020/0011645-0;06/06/2024;GTEC;2024.08.02
66782/2020;1020.2020/0013637-0;14/11/2023;GTEC;2024.08.02
67585/2020;1020.2020/0011643-3;02/10/2023;GTEC;2024.08.02
67585/2020;1020.2020/0011643-3;19/07/2023;GTEC;2024.08.02
67585/2020;1020.2020/0011643-3;27/04/2023;GTEC;2024.08.02
6874/2023;1020.2023/0003485-8;06/03/2024;GTEC;2024.08.02
6874/2023;1020.2023/0003485-8;08/05/2024;GTEC;2024.08.02
6874/2023;1020.2023/0003485-8;17/01/2024;GTEC;2024.08.02
6951/2022;1020.2020/0000658-1;27/01/2023;GTEC;2024.08.02
69572/2020;1020.2020/0012120-8;11/09/2023;GTEC;2024.08.02
69572/2020;1020.2020/0012120-8;31/07/2023;GTEC;2024.08.02
69593/2020;1020.2020/0012624-2;17/07/2023;GTEC;2024.08.02
69593/2020;1020.2020/0012624-2;18/05/2023;GTEC;2024.08.02
69593/2020;1020.2020/0012624-2;24/01/2023;GTEC;2024.08.02
69593/2020;1020.2020/0012624-2;24/08/2023;GTEC;2024.08.02
6996/2022;1020.2022/0002085-5;05/10/2023;GTEC;2024.08.02
6996/2022;1020.2022/0002085-5;11/05/2023;GTEC;2024.08.02
6996/2022;1020.2022/0002085-5;23/11/2023;GTEC;2024.08.02
6996/2022;1020.2022/0002085-5;30/08/2023;GTEC;2024.08.02
70297/2020;1020.2020/0012629-3;03/05/2023;GTEC;2024.08.02
7052/2022;1020.2022/0005166-1;08/12/2022;GTEC;2024.08.02
70812/2020;1020.2020/0012480-0;16/02/2024;GTEC;2024.08.02
71070/2020;1020.2021/0001019-0;11/06/2024;GTEC;2024.08.02
71070/2020;1020.2021/0001019-0;25/04/2024;GTEC;2024.08.02
71209/2020;1020.2020/0012619-6;02/01/2023;GTEC;2024.08.02
71209/2020;1020.2020/0012619-6;14/02/2023;GTEC;2024.08.02
71209/2020;1020.2020/0012619-6;26/07/2023;GTEC;2024.08.02
71355/2020;1020.2020/0012614-5;12/06/2023;GTEC;2024.08.02
71355/2020;1020.2020/0012614-5;17/04/2023;GTEC;2024.08.02
71355/2020;1020.2020/0012614-5;21/08/2023;GTEC;2024.08.02
71381/2020;1020.2020/0012620-0;02/10/2023;GTEC;2024.08.02
71600/2020;1020.2021/0002928-1;03/05/2024;GTEC;2024.08.02
72866/2020;1020.2020/0013226-9;19/06/2023;GTEC;2024.08.02
73047/2020;1020.2020/0012899-7;03/06/2024;GTEC;2024.08.02
73047/2020;1020.2020/0012899-7;28/03/2024;GTEC;2024.08.02
73481/2020;1020.2020/0013231-5;28/04/2023;GTEC;2024.08.02
73999/2020;1020.2021/0012313-0;06/03/2023;GTEC;2024.08.02
73999/2020;1020.2021/0012313-0;17/07/2023;GTEC;2024.08.02
73999/2020;1020.2021/0012313-0;24/05/2023;GTEC;2024.08.02
741/2022;1020.2020/0002179-3;10/04/2024;GTEC;2024.08.02
741/2022;1020.2020/0002179-3;28/02/2024;GTEC;2024.08.02
741/2022;1020.2020/0002179-3;29/07/2024;GTEC;2024.08.02
76019/2020;1020.2020/0016045-9;11/05/2023;GTEC;2024.08.02
76297/2020;1020.2020/0014144-6;16/02/2024;GTEC;2024.08.02
76297/2020;1020.2020/0014144-6;25/03/2024;GTEC;2024.08.02
76297/2020;1020.2020/0014144-6;27/05/2024;GTEC;2024.08.02
76335/2020;1020.2021/0003306-8;26/06/2024;GTEC;2024.08.02
76447/2020;1020.2020/0013513-6;02/10/2023;GTEC;2024.08.02
76447/2020;1020.2020/0013513-6;11/09/2023;GTEC;2024.08.02
76808/2020;1020.2020/0014044-0;21/08/2023;GTEC;2024.08.02
76808/2020;1020.2020/0014044-0;26/07/2023;GTEC;2024.08.02
76808/2020;1020.2020/0014044-0;27/03/2023;GTEC;2024.08.02
78694/2020;1020.2020/0015103-4;11/08/2023;GTEC;2024.08.02
79147/2020;1020.2021/0002352-6;07/06/2024;GTEC;2024.08.02
7916/2021;1020.2021/0001851-4;26/06/2024;GTEC;2024.08.02
79251/2020;1020.2020/0014656-1;03/05/2023;GTEC;2024.08.02
79251/2020;1020.2020/0014656-1;04/08/2023;GTEC;2024.08.02
79756/2020;1020.2020/0015102-6;15/02/2024;GTEC;2024.08.02
79756/2020;1020.2020/0015102-6;17/04/2024;GTEC;2024.08.02
79756/2020;1020.2020/0015102-6;21/06/2024;GTEC;2024.08.02
80017/2020;1020.2020/0014064-4;26/04/2023;GTEC;2024.08.02
80030/2020;1020.2020/0014199-3;30/06/2023;GTEC;2024.08.02
8036/2021;1020.2021/0001926-0;02/05/2023;GTEC;2024.08.02
8036/2021;1020.2021/0001926-0;12/01/2023;GTEC;2024.08.02
8197/2021;1020.2021/0001857-3;03/07/2024;GTEC;2024.08.02
8197/2021;1020.2021/0001857-3;16/05/2024;GTEC;2024.08.02
82141/2020;1020.2021/0000750-4;23/02/2023;GTEC;2024.08.02
8271/2022;1020.2022/0002658-6;28/06/2024;GTEC;2024.08.02
82951/2020;1020.2020/0015136-0;01/09/2023;GTEC;2024.08.02
8297/2022;1020.2022/0002651-9;31/10/2023;GTEC;2024.08.02
83000/2020;1020.2021/0006565-2;09/02/2024;GTEC;2024.08.02
83313/2020;1020.2020/0015343-6;08/02/2023;GTEC;2024.08.02
83313/2020;1020.2020/0015343-6;13/03/2023;GTEC;2024.08.02
83313/2020;1020.2020/0015343-6;18/04/2023;GTEC;2024.08.02
8410/2023;1020.2023/0004470-5;08/05/2024;GTEC;2024.08.02
8410/2023;1020.2023/0004470-5;18/03/2024;GTEC;2024.08.02
84571/2020;1020.2021/0000568-4;15/02/2024;GTEC;2024.08.02
84571/2020;1020.2021/0000568-4;15/05/2024;GTEC;2024.08.02
84574/2020;1020.2021/0000257-0;24/04/2024;GTEC;2024.08.02
84579/2020;1020.2021/0000256-1;03/05/2024;GTEC;2024.08.02
84834/2020;1020.2021/0001571-0;14/07/2023;GTEC;2024.08.02
84834/2020;1020.2021/0001571-0;24/04/2023;GTEC;2024.08.02
8563/2020;1020.2020/0006185-0;27/10/2022;GTEC;2024.08.02
8563/2020;1020.2020/0006185-0;28/11/2022;GTEC;2024.08.02
8563/2020;1020.2020/0006185-0;30/06/2023;GTEC;2024.08.02
85744/2020;1020.2020/0015799-7;13/02/2023;GTEC;2024.08.02
85794/2020;1020.2021/0001570-1;08/12/2023;GTEC;2024.08.02
85794/2020;1020.2021/0001570-1;18/01/2024;GTEC;2024.08.02
86198/2020;1020.2021/0001297-4;27/07/2023;GTEC;2024.08.02
87029/2020;1020.2021/0000260-0;16/05/2024;GTEC;2024.08.02
9200/2022;1020.2020/0004800-4;01/03/2024;GTEC;2024.08.02
9200/2022;1020.2020/0004800-4;13/06/2024;GTEC;2024.08.02
9200/2022;1020.2020/0004800-4;22/04/2024;GTEC;2024.08.02
9683/2023;1020.2021/0010923-4;30/08/2023;GTEC;2024.08.02
9692/2023;1020.2021/0016943-1;04/04/2024;GTEC;2024.08.02
9692/2023;1020.2021/0016943-1;11/06/2024;GTEC;2024.08.02
10122/2022;1020.2021/0007347-7;14/04/2023;GTEC;2024.08.02
10155/2021;1020.2021/0002301-1;15/06/2023;GTEC;2024.08.02
10174/2021;1020.2021/0002298-8;25/04/2022;GTEC;2024.08.02
10229/2020;1020.2020/0000280-2;04/02/2021;GTEC;2024.08.02
10232/2020;1020.2020/0000708-1;08/01/2024;GTEC;2024.08.02
10314/2020;1020.2020/0003116-0;24/03/2021;GTEC;2024.08.02
10315/2022;1020.2022/0005863-1;18/11/2022;GTEC;2024.08.02
10323/2020;1020.2020/0005777-1;23/08/2022;GTEC;2024.08.02
10329/2022;1020.2022/0003822-3;11/08/2023;GTEC;2024.08.02
10329/2022;1020.2022/0003822-3;23/06/2023;GTEC;2024.08.02
10408/2020;1020.2021/0002297-0;18/01/2023;GTEC;2024.08.02
10836/2022;1020.2020/0006077-2;28/02/2023;GTEC;2024.08.02
11006/2023;1020.2021/0016832-0;12/03/2024;GTEC;2024.08.02
11048/2021;1020.2021/0004311-0;09/08/2023;GTEC;2024.08.02
11067/2020;6068.2020/0000021-0;22/04/2021;GTEC;2024.08.02
11118/2020;1020.2020/0001559-9;04/02/2021;GTEC;2024.08.02
1115/2022;1020.2020/0003205-1;08/03/2023;GTEC;2024.08.02
1115/2022;1020.2020/0003205-1;16/04/2024;GTEC;2024.08.02
1115/2022;1020.2020/0003205-1;22/12/2023;GTEC;2024.08.02
1120/2022;1020.2020/0014468-2;11/03/2022;GTEC;2024.08.02
1120/2022;1020.2020/0014468-2;21/01/2022;GTEC;2024.08.02
11266/2020;1020.2020/0000726-0;22/08/2022;GTEC;2024.08.02
11266/2020;1020.2020/0000726-0;30/01/2023;GTEC;2024.08.02
11363/2021;1020.2021/0011645-1;14/06/2023;GTEC;2024.08.02
11418/2021;1020.2021/0002861-7;26/04/2023;GTEC;2024.08.02
11438/2020;1020.2020/0001385-5;18/05/2021;GTEC;2024.08.02
11569/2021;1020.2020/0001330-8;18/07/2022;GTEC;2024.08.02
11569/2021;1020.2020/0001330-8;24/05/2022;GTEC;2024.08.02
11865/2022;1020.2020/0004119-0;01/03/2024;GTEC;2024.08.02
11865/2022;1020.2020/0004119-0;24/04/2023;GTEC;2024.08.02
11987/2020;1020.2020/0002206-4;15/07/2021;GTEC;2024.08.02
12017/2020;1020.2020/0003117-9;24/03/2021;GTEC;2024.08.02
12078/2021;1020.2021/0004067-6;07/05/2024;GTEC;2024.08.02
12078/2021;1020.2021/0004067-6;22/05/2023;GTEC;2024.08.02
12159/2023;1020.2020/0005577-9;20/06/2023;GTEC;2024.08.02
1219/2020;1020.2020/0002498-9;12/05/2021;GTEC;2024.08.02
12214/2021;1020.2021/0003708-0;25/10/2021;GTEC;2024.08.02
12474/2022;1020.2020/0002541-1;27/02/2024;GTEC;2024.08.02
12502/2021;1020.2021/0003709-8;22/10/2021;GTEC;2024.08.02
13254/2020;1020.2020/0001287-5;12/07/2023;GTEC;2024.08.02
13274/2022;1020.2022/0004768-0;14/04/2023;GTEC;2024.08.02
13312/2021;1020.2021/0003518-4;10/08/2023;GTEC;2024.08.02
13441/2021;1020.2021/0003414-5;02/03/2022;GTEC;2024.08.02
13573/2022;1020.2022/0004767-2;05/10/2022;GTEC;2024.08.02
13728/2020;1020.2020/0000955-6;28/06/2021;GTEC;2024.08.02
13808/2020;1020.2020/0005576-0;20/09/2022;GTEC;2024.08.02
1387/2023;1020.2020/0005571-0;22/12/2023;GTEC;2024.08.02
13952/2024;1020.2022/0004765-6;22/04/2024;GTEC;2024.08.02
14095/2021;1020.2021/0008252-2;12/12/2023;GTEC;2024.08.02
14121/2021;1020.2021/0003523-0;06/12/2023;GTEC;2024.08.02
14276/2024;1020.2020/0005004-1;10/05/2024;GTEC;2024.08.02
14672/2020;1020.2020/0004652-4;15/04/2024;GTEC;2024.08.02
14672/2020;1020.2020/0004652-4;17/01/2024;GTEC;2024.08.02
14718/2021;1020.2021/0007134-2;24/06/2022;GTEC;2024.08.02
14718/2021;1020.2021/0007134-2;26/09/2022;GTEC;2024.08.02
14741/2022;1020.2022/0004765-6;30/11/2023;GTEC;2024.08.02
15105/2022;1020.2022/0004763-0;09/11/2022;GTEC;2024.08.02
1518/2022;1020.2020/0003202-7;18/04/2023;GTEC;2024.08.02
15799/2024;1020.2021/0006254-8;10/05/2024;GTEC;2024.08.02
15828/2020;1020.2020/0007663-6;07/11/2023;GTEC;2024.08.02
15855/2022;1020.2021/0002295-3;08/04/2022;GTEC;2024.08.02
15925/2021;1020.2021/0007347-7;21/07/2021;GTEC;2024.08.02
16356/2020;1020.2020/0002386-9;15/09/2021;GTEC;2024.08.02
16376/2021;1020.2021/0005241-0;24/01/2022;GTEC;2024.08.02
16376/2021;1020.2021/0005241-0;31/03/2022;GTEC;2024.08.02
16530/2020;1020.2020/0009032-9;03/06/2024;GTEC;2024.08.02
16611/2021;1020.2021/0007143-1;15/03/2022;GTEC;2024.08.02
16716/2021;1020.2021/0006436-2;21/05/2024;GTEC;2024.08.02
17042/2023;1020.2020/0006076-4;21/09/2023;GTEC;2024.08.02
17042/2023;1020.2020/0006076-4;29/05/2023;GTEC;2024.08.02
17254/2021;1020.2021/0007137-7;07/02/2022;GTEC;2024.08.02
17261/2024;1020.2022/0002885-6;28/06/2024;GTEC;2024.08.02
17341/2020;1020.2020/0013960-3;26/06/2024;GTEC;2024.08.02
17814/2020;1020.2020/0012435-5;07/06/2024;GTEC;2024.08.02
17871/2020;1020.2020/0006074-8;21/11/2022;GTEC;2024.08.02
18109/2020;1020.2020/0002000-2;12/07/2024;GTEC;2024.08.02
18109/2020;1020.2020/0002000-2;28/05/2024;GTEC;2024.08.02
18223/2021;1020.2021/0008253-0;30/05/2022;GTEC;2024.08.02
18224/2021;1020.2021/0007139-3;05/12/2023;GTEC;2024.08.02
18231/2021;1020.2021/0007138-5;06/12/2023;GTEC;2024.08.02
18358/2020;1020.2020/0001984-5;10/03/2021;GTEC;2024.08.02
18676/2023;1020.2020/0007583-4;10/07/2023;GTEC;2024.08.02
18858/2022;1020.2020/0004345-2;19/04/2023;GTEC;2024.08.02
19084/2020;1020.2020/0004346-0;06/07/2022;GTEC;2024.08.02
19084/2020;1020.2020/0004346-0;19/04/2022;GTEC;2024.08.02
19151/2020;1020.2020/0001533-5;16/03/2021;GTEC;2024.08.02
19193/2020;1020.2020/0003380-5;10/11/2023;GTEC;2024.08.02
19286/2020;1020.2020/0002247-1;22/01/2021;GTEC;2024.08.02
19290/2021;1020.2021/0005239-9;10/07/2024;GTEC;2024.08.02
19405/2020;1020.2020/0000990-4;04/06/2021;GTEC;2024.08.02
19599/2021;1020.2021/0005238-0;02/06/2023;GTEC;2024.08.02
19599/2021;1020.2021/0005238-0;13/03/2023;GTEC;2024.08.02
19667/2021;1020.2021/0006252-1;15/05/2023;GTEC;2024.08.02
20094/2020;1020.2020/0000358-2;26/05/2021;GTEC;2024.08.02
20267/2020;1020.2020/0005577-9;23/08/2022;GTEC;2024.08.02
20284/2021;1020.2021/0007846-0;11/07/2024;GTEC;2024.08.02
20284/2021;1020.2021/0007846-0;19/06/2024;GTEC;2024.08.02
20416/2022;1020.2022/0008181-1;09/10/2023;GTEC;2024.08.02
20416/2022;1020.2022/0008181-1;26/06/2023;GTEC;2024.08.02
20527/2020;1020.2020/0004649-4;28/07/2022;GTEC;2024.08.02
2099/2021;1020.2021/0000903-5;05/01/2022;GTEC;2024.08.02
21137/2021;1020.2021/0007142-3;25/07/2023;GTEC;2024.08.02
21258/2020;1020.2020/0003490-9;11/06/2021;GTEC;2024.08.02
21362/2022;1020.2021/0002365-8;06/03/2023;GTEC;2024.08.02
21500/2023;1020.2021/0016011-6;05/09/2023;GTEC;2024.08.02
21500/2023;1020.2021/0016011-6;19/06/2024;GTEC;2024.08.02
22006/2021;1020.2021/0006254-8;21/07/2023;GTEC;2024.08.02
22316/2020;1020.2020/0005480-2;11/03/2021;GTEC;2024.08.02
22413/2020;1020.2020/0013966-2;03/02/2023;GTEC;2024.08.02
22413/2020;1020.2020/0013966-2;07/11/2022;GTEC;2024.08.02
22413/2020;1020.2020/0013966-2;26/08/2022;GTEC;2024.08.02
22414/2020;1020.2020/0000501-1;07/07/2022;GTEC;2024.08.02
22414/2020;1020.2020/0000501-1;28/03/2022;GTEC;2024.08.02
22489/2020;1020.2020/0003119-5;25/03/2021;GTEC;2024.08.02
23203/2021;1020.2021/0006750-7;27/02/2024;GTEC;2024.08.02
23267/2020;1020.2020/0003123-3;22/03/2021;GTEC;2024.08.02
23401/2022;1020.2022/0009752-1;27/02/2024;GTEC;2024.08.02
23416/2020;1020.2020/0002573-0;29/04/2021;GTEC;2024.08.02
23459/2021;1020.2020/0001619-6;11/04/2022;GTEC;2024.08.02
2356/2020;6068.2020/0000004-0;10/02/2021;GTEC;2024.08.02
23570/2021;1020.2020/0001965-9;22/10/2021;GTEC;2024.08.02
23654/2020;1020.2020/0001034-1;07/03/2022;GTEC;2024.08.02
23754/2020;1020.2020/0000728-6;14/02/2023;GTEC;2024.08.02
23772/2020;1020.2020/0011577-1;01/09/2022;GTEC;2024.08.02
24066/2020;1020.2020/0004658-3;28/07/2022;GTEC;2024.08.02
24103/2020;1020.2020/0001326-0;04/02/2021;GTEC;2024.08.02
24249/2022;1020.2022/0009960-5;28/07/2023;GTEC;2024.08.02
24506/2021;1020.2020/0001890-3;27/10/2021;GTEC;2024.08.02
24606/2021;1020.2021/0006756-6;10/01/2024;GTEC;2024.08.02
24849/2021;1020.2021/0007851-7;23/05/2023;GTEC;2024.08.02
24908/2020;1020.2020/0001926-8;16/03/2021;GTEC;2024.08.02
25032/2020;1020.2020/0001327-8;03/02/2021;GTEC;2024.08.02
25077/2020;1020.2020/0001328-6;03/02/2021;GTEC;2024.08.02
25138/2020;1020.2020/0000963-7;20/05/2021;GTEC;2024.08.02
25307/2020;1020.2020/0001442-8;10/07/2023;GTEC;2024.08.02
25307/2020;1020.2020/0001442-8;16/02/2024;GTEC;2024.08.02
25907/2021;1020.2020/0000671-9;02/06/2022;GTEC;2024.08.02
25964/2021;1020.2020/0001532-7;09/09/2022;GTEC;2024.08.02
25964/2021;1020.2020/0001532-7;18/09/2023;GTEC;2024.08.02
25964/2021;1020.2020/0001532-7;21/06/2023;GTEC;2024.08.02
26111/2021;1020.2020/0001650-1;04/03/2024;GTEC;2024.08.02
26111/2021;1020.2020/0001650-1;09/08/2022;GTEC;2024.08.02
26111/2021;1020.2020/0001650-1;11/11/2022;GTEC;2024.08.02
26111/2021;1020.2020/0001650-1;12/04/2024;GTEC;2024.08.02
26111/2021;1020.2020/0001650-1;19/04/2024;GTEC;2024.08.02
26111/2021;1020.2020/0001650-1;20/06/2022;GTEC;2024.08.02
26237/2022;1020.2020/0001034-1;07/03/2023;GTEC;2024.08.02
2634/2020;1020.2020/0012433-9;07/06/2024;GTEC;2024.08.02
26383/2020;1020.2020/0003205-1;02/06/2021;GTEC;2024.08.02
26383/2020;1020.2020/0003205-1;31/08/2021;GTEC;2024.08.02
26427/2022;1020.2020/0004653-2;24/05/2023;GTEC;2024.08.02
26448/2021;1020.2021/0007293-4;25/07/2023;GTEC;2024.08.02
26643/2022;1020.2020/0004450-5;05/06/2023;GTEC;2024.08.02
26656/2021;1020.2020/0000670-0;24/05/2022;GTEC;2024.08.02
26721/2022;1020.2022/0009424-7;13/12/2023;GTEC;2024.08.02
26791/2021;1020.2020/0001617-0;09/12/2021;GTEC;2024.08.02
26791/2021;1020.2020/0001617-0;21/03/2022;GTEC;2024.08.02
26791/2021;1020.2020/0001617-0;28/10/2021;GTEC;2024.08.02
26928/2022;1020.2021/0016016-7;05/09/2022;GTEC;2024.08.02
27105/2021;1020.2020/0001648-0;10/09/2021;GTEC;2024.08.02
27105/2021;1020.2020/0001648-0;18/10/2021;GTEC;2024.08.02
27105/2021;1020.2020/0001648-0;19/01/2022;GTEC;2024.08.02
27109/2020;1020.2020/0005705-4;02/07/2024;GTEC;2024.08.02
27109/2020;1020.2020/0005705-4;08/12/2023;GTEC;2024.08.02
27335/2022;1020.2022/0009763-7;11/12/2023;GTEC;2024.08.02
28109/2020;1020.2020/0001032-5;24/05/2021;GTEC;2024.08.02
28429/2020;1020.2020/0002541-1;08/10/2021;GTEC;2024.08.02
28745/2020;1020.2020/0001220-4;10/02/2021;GTEC;2024.08.02
28837/2020;1020.2020/0003024-5;05/01/2021;GTEC;2024.08.02
28850/2021;1020.2021/0009520-9;20/06/2022;GTEC;2024.08.02
28989/2020;1020.2020/0001214-0;08/03/2021;GTEC;2024.08.02
29084/2021;1020.2020/0002247-1;27/04/2022;GTEC;2024.08.02
29229/2023;1020.2022/0004768-0;09/11/2023;GTEC;2024.08.02
29229/2023;1020.2022/0004768-0;12/12/2023;GTEC;2024.08.02
29612/2020;1020.2020/0001551-3;03/03/2021;GTEC;2024.08.02
3004/2021;1020.2021/0000891-8;03/11/2021;GTEC;2024.08.02
30300/2021;1020.2021/0010003-2;05/01/2023;GTEC;2024.08.02
30300/2021;1020.2021/0010003-2;06/02/2023;GTEC;2024.08.02
30366/2020;1020.2020/0008411-6;28/05/2024;GTEC;2024.08.02
30403/2021;1020.2021/0008975-6;09/06/2022;GTEC;2024.08.02
30569/2022;1020.2022/0000181-8;05/07/2022;GTEC;2024.08.02
30926/2021;1020.2021/0011861-6;23/11/2023;GTEC;2024.08.02
30986/2020;1020.2020/0001548-3;06/05/2022;GTEC;2024.08.02
31022/2022;1020.2020/0006983-4;05/09/2022;GTEC;2024.08.02
31022/2022;1020.2020/0006983-4;17/11/2022;GTEC;2024.08.02
31022/2022;1020.2020/0006983-4;27/06/2023;GTEC;2024.08.02
31022/2022;1020.2020/0006983-4;28/09/2022;GTEC;2024.08.02
31023/2022;1020.2020/0006984-2;05/09/2022;GTEC;2024.08.02
31094/2020;1020.2020/0003209-4;08/06/2021;GTEC;2024.08.02
312/2020;1020.2020/0001384-7;05/02/2021;GTEC;2024.08.02
312/2020;1020.2020/0001384-7;15/06/2021;GTEC;2024.08.02
31332/2020;1020.2020/0004653-2;08/02/2022;GTEC;2024.08.02
31369/2021;1020.2020/0002573-0;20/06/2022;GTEC;2024.08.02
3138/2022;1020.2022/0001245-3;23/04/2024;GTEC;2024.08.02
31457/2021;1020.2021/0009610-8;31/01/2022;GTEC;2024.08.02
