n_protocolo;n_processo;despacho;data_despacho;coord_despacho;data_extracao
40078/2021;1020.2020/0007013-1;Despacho de Indeferimento Comum;11/11/2021;GTEC;2024.06.03
40162/2022;1020.2021/0010001-6;Despacho de Deferimento Comum;07/07/2023;GTEC;2024.06.03
40218/2021;1020.2021/0007020-6;Despacho de Deferimento Comum;15/02/2022;GTEC;2024.06.03
40222/2021;1020.2020/0003185-3;Despacho de Deferimento Comum;22/09/2021;GTEC;2024.06.03
4041/2021;1020.2020/0006926-5;Despacho de Deferimento Comum;22/03/2021;GTEC;2024.06.03
40410/2023;1020.2022/0013917-8;Despacho de Deferimento Comum;30/01/2024;GTEC;2024.06.03
4074/2021;1020.2020/0001595-5;Despacho de Indeferimento Comum;11/11/2021;GTEC;2024.06.03
40843/2021;1020.2020/0003227-2;Despacho de Deferimento Comum;18/10/2021;GTEC;2024.06.03
40872/2021;1020.2020/0009151-1;Despacho de Deferimento Comum;26/04/2022;GTEC;2024.06.03
40889/2021;1020.2020/0005810-7;Despacho de Indeferimento Comum;10/03/2022;GTEC;2024.06.03
40962/2021;1020.2020/0005095-5;Despacho de Indeferimento Comum;13/01/2022;GTEC;2024.06.03
4106/2022;1020.2020/0006848-0;Despacho de Deferimento Comum;20/06/2022;GTEC;2024.06.03
41247/2021;1020.2020/0001964-0;Despacho de Deferimento Comum;02/05/2022;GTEC;2024.06.03
41320/2021;1020.2021/0013636-3;Despacho de Indeferimento Comum;27/12/2021;GTEC;2024.06.03
41341/2021;1020.2020/0001165-8;Despacho de Indeferimento Comum;23/12/2021;GTEC;2024.06.03
41423/2021;1020.2021/0013635-5;Despacho de Indeferimento Comum;27/12/2021;GTEC;2024.06.03
41595/2021;1020.2020/0001526-2;Despacho de Deferimento Comum;09/03/2022;GTEC;2024.06.03
41629/2021;1020.2021/0012810-7;Despacho de Indeferimento Comum;27/12/2021;GTEC;2024.06.03
41753/2023;1020.2022/0002392-7;Despacho de Deferimento Comum;27/10/2023;GTEC;2024.06.03
42224/2021;1020.2020/0002820-8;Despacho de Indeferimento Comum;15/12/2021;GTEC;2024.06.03
42260/2023;1020.2023/0020867-8;Despacho de Indeferimento Comum;27/10/2023;GTEC;2024.06.03
42653/2021;1020.2020/0002175-0;Despacho de Deferimento Comum;14/12/2022;GTEC;2024.06.03
42682/2021;1020.2020/0000325-6;Despacho de Indeferimento Comum;17/12/2021;GTEC;2024.06.03
42832/2021;1020.2020/0002864-0;Despacho de Deferimento Comum;18/11/2021;GTEC;2024.06.03
42904/2021;1020.2020/0014896-3;Despacho de Deferimento Comum;11/11/2021;GTEC;2024.06.03
4293/2021;1020.2020/0001337-5;Despacho de Indeferimento Comum;03/05/2021;GTEC;2024.06.03
42933/2023;1020.2021/0002568-5;Despacho de Indeferimento Comum;27/10/2023;GTEC;2024.06.03
43158/2021;1020.2020/0000567-4;Despacho de Deferimento Comum;05/03/2022;GTEC;2024.06.03
43193/2021;1020.2020/0002778-3;Despacho de Deferimento Comum;29/03/2022;GTEC;2024.06.03
43740/2021;1020.2020/0000906-8;Despacho de Deferimento Comum;08/02/2022;GTEC;2024.06.03
43741/2021;1020.2020/0000907-6;Despacho de Deferimento Comum;08/02/2022;GTEC;2024.06.03
43746/2021;1020.2020/0004916-7;Despacho de Deferimento Comum;09/11/2021;GTEC;2024.06.03
43752/2021;1020.2020/0011993-9;Despacho de Deferimento Comum;08/02/2022;GTEC;2024.06.03
43979/2021;1020.2020/0000811-8;Despacho de Deferimento Comum;10/12/2021;GTEC;2024.06.03
44016/2021;1020.2020/0000783-9;Despacho de Deferimento Comum;07/06/2022;GTEC;2024.06.03
44102/2021;1020.2020/0005768-2;Despacho de Indeferimento Comum;13/01/2022;GTEC;2024.06.03
4426/2022;1020.2020/0012585-8;Despacho de Deferimento Comum;04/03/2022;GTEC;2024.06.03
44401/2021;1020.2020/0005612-0;Despacho de Indeferimento Comum;06/06/2022;GTEC;2024.06.03
44492/2021;1020.2021/0000874-8;Despacho de Deferimento Comum;01/12/2021;GTEC;2024.06.03
4460/2022;1020.2022/0001118-0;Despacho de Indeferimento Comum;01/02/2022;GTEC;2024.06.03
44603/2021;1020.2020/0011089-3;Despacho de Deferimento Comum;11/04/2022;GTEC;2024.06.03
44854/2022;1020.2020/0012506-8;Despacho de Deferimento Comum;30/05/2023;GTEC;2024.06.03
4490/2021;1020.2020/0001898-9;Despacho de Indeferimento Comum;19/10/2021;GTEC;2024.06.03
45119/2022;1020.2021/0019513-0;Despacho de Deferimento Comum;02/06/2023;GTEC;2024.06.03
45166/2022;1020.2020/0004507-2;Despacho de Deferimento Comum;23/06/2023;GTEC;2024.06.03
452/2021;1020.2020/0000693-0;Despacho de Deferimento Comum;01/07/2021;GTEC;2024.06.03
4521/2023;1020.2023/0002006-7;Despacho de Indeferimento Comum;17/07/2023;GTEC;2024.06.03
45242/2021;1020.2020/0002895-0;Despacho de Deferimento Comum;12/04/2022;GTEC;2024.06.03
45852/2021;1020.2020/0001510-6;Despacho de Indeferimento Comum;11/04/2022;GTEC;2024.06.03
45908/2021;1020.2020/0000855-0;Despacho de Deferimento Comum;06/11/2023;GTEC;2024.06.03
4591/2021;1020.2020/0000511-9;Despacho de Deferimento Comum;01/07/2021;GTEC;2024.06.03
46624/2021;1020.2020/0001534-3;Despacho de Indeferimento Comum;07/01/2022;GTEC;2024.06.03
46944/2021;1020.2020/0000226-8;Despacho de Indeferimento Comum;13/01/2022;GTEC;2024.06.03
47117/2021;1020.2020/0013229-3;Despacho de Deferimento Comum;21/11/2022;GTEC;2024.06.03
47218/2021;1020.2020/0005713-5;Despacho de Deferimento Comum;19/04/2022;GTEC;2024.06.03
47298/2021;1020.2020/0000735-9;Despacho de Indeferimento Comum;06/12/2021;GTEC;2024.06.03
48068/2022;1020.2020/0008561-9;Despacho de Deferimento Comum;14/06/2023;GTEC;2024.06.03
48438/2022;1020.2020/0003838-6;Despacho de Deferimento Comum;30/11/2023;GTEC;2024.06.03
48468/2021;1020.2020/0004873-0;Despacho de Deferimento Comum;10/01/2022;GTEC;2024.06.03
49025/2021;1020.2020/0005487-0;Despacho de Deferimento Comum;15/02/2022;GTEC;2024.06.03
49181/2021;1020.2020/0005764-0;Despacho de Deferimento Comum;13/01/2022;GTEC;2024.06.03
49576/2021;1020.2021/0015289-0;Despacho de Deferimento Comum;26/10/2021;GTEC;2024.06.03
49645/2021;1020.2020/0014870-0;Despacho de Deferimento Comum;13/01/2022;GTEC;2024.06.03
49670/2021;1020.2020/0003259-0;Despacho de Deferimento Comum;16/12/2021;GTEC;2024.06.03
49938/2021;1020.2020/0011131-8;Despacho de Deferimento Comum;14/01/2022;GTEC;2024.06.03
5063/2021;1020.2020/0000316-7;Despacho de Indeferimento Comum;29/06/2021;GTEC;2024.06.03
50666/2022;1020.2021/0013851-0;Despacho de Deferimento Comum;01/06/2023;GTEC;2024.06.03
50809/2021;1020.2020/0000997-1;Despacho de Deferimento Comum;22/11/2021;GTEC;2024.06.03
51340/2021;1020.2020/0001765-6;Despacho de Indeferimento Comum;29/12/2021;GTEC;2024.06.03
51866/2021;1020.2020/0000093-1;Despacho de Indeferimento Comum;29/12/2021;GTEC;2024.06.03
51943/2021;1020.2021/0016469-3;Despacho de Indeferimento Comum;27/12/2021;GTEC;2024.06.03
51977/2021;1020.2020/0004041-0;Despacho de Indeferimento Comum;21/03/2022;GTEC;2024.06.03
52190/2021;1020.2020/0000705-7;Despacho de Deferimento Comum;04/02/2022;GTEC;2024.06.03
52190/2021;1020.2020/0000705-7;Despacho de Deferimento Comum;12/03/2022;GTEC;2024.06.03
5226/2022;1020.2020/0009199-6;Despacho de Deferimento Comum;26/04/2023;GTEC;2024.06.03
52272/2021;1020.2021/0016418-9;Despacho de Deferimento Comum;08/11/2021;GTEC;2024.06.03
52343/2022;1020.2022/0021668-7;Despacho de Deferimento Comum;07/06/2023;GTEC;2024.06.03
52368/2021;1020.2020/0012191-7;Despacho de Deferimento Comum;18/01/2022;GTEC;2024.06.03
52527/2021;1020.2020/0000779-0;Despacho de Deferimento Comum;27/06/2023;GTEC;2024.06.03
52573/2021;1020.2020/0003137-3;Despacho de Deferimento Comum;04/03/2022;GTEC;2024.06.03
52821/2022;1020.2022/0021804-3;Despacho de Indeferimento Comum;24/10/2023;GTEC;2024.06.03
52896/2021;1020.2021/0009825-9;Despacho de Deferimento Comum;10/11/2021;GTEC;2024.06.03
52900/2021;1020.2020/0001910-1;Despacho de Indeferimento Comum;29/12/2021;GTEC;2024.06.03
52986/2021;1020.2020/0015112-3;Despacho de Deferimento Comum;11/05/2022;GTEC;2024.06.03
5306/2021;1020.2021/0001000-9;Despacho de Deferimento Comum;12/03/2021;GTEC;2024.06.03
5308/2021;1020.2020/0001095-3;Despacho de Deferimento Comum;19/08/2021;GTEC;2024.06.03
53163/2021;1020.2020/0013272-2;Despacho de Deferimento Comum;10/06/2022;GTEC;2024.06.03
53304/2021;1020.2020/0000904-1;Despacho de Deferimento Comum;17/01/2022;GTEC;2024.06.03
53345/2022;1020.2021/0004506-6;Despacho de Deferimento Comum;25/11/2023;GTEC;2024.06.03
53453/2021;1020.2020/0001189-5;Despacho de Deferimento Comum;17/01/2022;GTEC;2024.06.03
53655/2021;1020.2020/0000350-7;Despacho de Deferimento Comum;22/11/2021;GTEC;2024.06.03
53701/2021;1020.2021/0000827-6;Despacho de Deferimento Comum;19/01/2022;GTEC;2024.06.03
5378/2021;1020.2020/0000996-3;Despacho de Deferimento Comum;10/11/2022;GTEC;2024.06.03
53780/2021;1020.2020/0001191-7;Despacho de Deferimento Comum;07/10/2022;GTEC;2024.06.03
53810/2021;1020.2020/0007296-7;Despacho de Indeferimento Comum;06/07/2022;GTEC;2024.06.03
53828/2021;1020.2020/0009290-9;Despacho de Deferimento Comum;22/02/2022;GTEC;2024.06.03
53862/2021;1020.2020/0004394-0;Despacho de Deferimento Comum;28/06/2022;GTEC;2024.06.03
53876/2021;1020.2021/0000394-0;Despacho de Deferimento Comum;13/01/2022;GTEC;2024.06.03
5391/2021;1020.2020/0001218-2;Despacho de Deferimento Comum;06/12/2021;GTEC;2024.06.03
54276/2021;1020.2021/0018730-8;Despacho de Deferimento Comum;02/06/2022;GTEC;2024.06.03
54401/2021;1020.2021/0017938-0;Despacho de Indeferimento Comum;06/06/2022;GTEC;2024.06.03
54546/2021;1020.2020/0001514-9;Despacho de Deferimento Comum;29/03/2022;GTEC;2024.06.03
54646/2021;1020.2020/0002625-6;Despacho de Deferimento Comum;10/01/2022;GTEC;2024.06.03
5470/2021;1020.2020/0002826-7;Despacho de Deferimento Comum;04/03/2021;GTEC;2024.06.03
54764/2021;1020.2020/0000970-0;Despacho de Indeferimento Comum;01/02/2022;GTEC;2024.06.03
54781/2021;1020.2021/0002676-2;Despacho de Indeferimento Comum;10/03/2022;GTEC;2024.06.03
54981/2021;1020.2020/0003143-8;Despacho de Deferimento Comum;24/06/2022;GTEC;2024.06.03
55035/2021;1020.2020/0011186-5;Despacho de Deferimento Comum;18/02/2022;GTEC;2024.06.03
55115/2021;1020.2020/0013209-9;Despacho de Deferimento Comum;13/06/2022;GTEC;2024.06.03
55227/2022;1020.2021/0001766-6;Despacho de Deferimento Comum;13/06/2023;GTEC;2024.06.03
55386/2021;1020.2020/0003111-0;Despacho de Deferimento Comum;24/01/2022;GTEC;2024.06.03
55393/2021;1020.2020/0002216-1;Despacho de Deferimento Comum;06/06/2022;GTEC;2024.06.03
55485/2021;1020.2021/0003151-0;Despacho de Deferimento Comum;28/12/2021;GTEC;2024.06.03
55749/2021;1020.2020/0000759-6;Despacho de Deferimento Comum;22/03/2022;GTEC;2024.06.03
55778/2021;1020.2020/0015286-3;Despacho de Deferimento Comum;20/12/2021;GTEC;2024.06.03
56053/2021;1020.2021/0007472-4;Despacho de Deferimento Comum;26/12/2022;GTEC;2024.06.03
56081/2022;1020.2020/0014578-6;Despacho de Deferimento Comum;06/06/2023;GTEC;2024.06.03
56097/2021;1020.2020/0003855-6;Despacho de Deferimento Comum;18/01/2022;GTEC;2024.06.03
56221/2021;1020.2020/0013847-0;Despacho de Deferimento Comum;23/12/2021;GTEC;2024.06.03
56446/2021;1020.2021/0002677-0;Despacho de Deferimento Comum;04/01/2022;GTEC;2024.06.03
56525/2021;1020.2020/0004530-7;Despacho de Deferimento Comum;14/01/2022;GTEC;2024.06.03
56535/2021;1020.2020/0001475-4;Despacho de Deferimento Comum;13/01/2022;GTEC;2024.06.03
5659/2021;1020.2020/0000492-9;Despacho de Indeferimento Comum;10/11/2021;GTEC;2024.06.03
56651/2021;1020.2021/0018216-0;Despacho de Deferimento Comum;06/06/2022;GTEC;2024.06.03
5674/2021;1020.2020/0000869-0;Despacho de Deferimento Comum;22/02/2021;GTEC;2024.06.03
56894/2021;1020.2020/0011822-3;Despacho de Deferimento Comum;30/05/2023;GTEC;2024.06.03
56914/2022;1020.2021/0009329-0;Despacho de Deferimento Comum;30/05/2023;GTEC;2024.06.03
5723/2022;1020.2020/0014725-8;Despacho de Deferimento Comum;10/06/2022;GTEC;2024.06.03
57237/2021;1020.2021/0009924-7;Despacho de Deferimento Comum;19/10/2022;GTEC;2024.06.03
57487/2021;1020.2020/0002970-0;Despacho de Deferimento Comum;19/01/2022;GTEC;2024.06.03
57562/2021;1020.2020/0014795-9;Despacho de Deferimento Comum;13/01/2022;GTEC;2024.06.03
57600/2022;1020.2022/0023920-2;Despacho de Deferimento Comum;07/06/2023;GTEC;2024.06.03
57663/2021;1020.2021/0001831-0;Despacho de Deferimento Comum;31/01/2022;GTEC;2024.06.03
57689/2021;1020.2020/0008953-3;Despacho de Deferimento Comum;18/01/2022;GTEC;2024.06.03
57696/2021;1020.2020/0002655-8;Despacho de Deferimento Comum;25/03/2022;GTEC;2024.06.03
57774/2021;1020.2020/0003683-9;Despacho de Deferimento Comum;07/06/2022;GTEC;2024.06.03
58195/2021;1020.2020/0011473-2;Despacho de Deferimento Comum;11/02/2022;GTEC;2024.06.03
58203/2021;1020.2020/0001198-4;Despacho de Deferimento Comum;30/05/2022;GTEC;2024.06.03
58573/2021;6068.2020/0000014-7;Despacho de Deferimento Comum;23/11/2023;GTEC;2024.06.03
5893/2021;1020.2020/0002271-4;Despacho de Deferimento Comum;30/10/2023;GTEC;2024.06.03
60000/2021;1020.2020/0007777-2;Despacho de Deferimento Comum;16/01/2023;GTEC;2024.06.03
60054/2021;1020.2021/0005526-6;Despacho de Deferimento Comum;07/02/2022;GTEC;2024.06.03
60054/2021;1020.2021/0005526-6;Despacho de Deferimento Comum;11/02/2022;GTEC;2024.06.03
60310/2021;1020.2020/0004072-0;Despacho de Indeferimento Comum;10/03/2022;GTEC;2024.06.03
60366/2021;1020.2020/0005813-1;Despacho de Deferimento Comum;18/01/2022;GTEC;2024.06.03
60480/2021;1020.2020/0002658-2;Despacho de Deferimento Comum;30/08/2022;GTEC;2024.06.03
60920/2021;1020.2020/0001899-7;Despacho de Deferimento Comum;31/03/2022;GTEC;2024.06.03
61336/2021;1020.2020/0002709-0;Despacho de Deferimento Comum;10/06/2022;GTEC;2024.06.03
61504/2021;1020.2021/0000038-0;Despacho de Deferimento Comum;04/01/2022;GTEC;2024.06.03
61639/2021;1020.2020/0000329-9;Despacho de Deferimento Comum;14/06/2022;GTEC;2024.06.03
620/2021;1020.2020/0000948-3;Despacho de Deferimento Comum;15/07/2021;GTEC;2024.06.03
62234/2021;1020.2020/0000790-1;Despacho de Deferimento Comum;06/06/2022;GTEC;2024.06.03
62398/2021;1020.2020/0002333-8;Despacho de Deferimento Comum;01/02/2022;GTEC;2024.06.03
63095/2021;1020.2020/0002691-4;Despacho de Deferimento Comum;04/09/2023;GTEC;2024.06.03
6526/2021;1020.2020/0000558-5;Despacho de Deferimento Comum;20/05/2021;GTEC;2024.06.03
6537/2021;1020.2020/0001364-2;Despacho de Deferimento Comum;13/04/2021;GTEC;2024.06.03
6655/2021;1020.2020/0000426-0;Despacho de Deferimento Comum;06/07/2021;GTEC;2024.06.03
6779/2021;1020.2020/0003524-7;Despacho de Deferimento Comum;18/06/2021;GTEC;2024.06.03
684/2023;1020.2022/0004314-6;Despacho de Deferimento Comum;13/06/2023;GTEC;2024.06.03
6994/2022;1020.2021/0000685-0;Despacho de Deferimento Comum;06/06/2022;GTEC;2024.06.03
7092/2023;1020.2022/0008116-1;Despacho de Deferimento Comum;12/06/2023;GTEC;2024.06.03
7102/2022;1020.2021/0014501-0;Despacho de Deferimento Comum;26/03/2022;GTEC;2024.06.03
7571/2021;1020.2020/0012978-0;Despacho de Deferimento Comum;08/03/2021;GTEC;2024.06.03
7706/2023;1020.2020/0001878-4;Despacho de Deferimento Comum;12/12/2023;GTEC;2024.06.03
7712/2021;1020.2020/0000339-6;Despacho de Indeferimento Comum;26/10/2023;GTEC;2024.06.03
7722/2021;1020.2020/0003893-9;Despacho de Deferimento Comum;04/05/2021;GTEC;2024.06.03
81049/2020;1020.2020/0000451-1;Despacho de Deferimento Comum;13/12/2021;GTEC;2024.06.03
8143/2021;1020.2020/0000360-4;Despacho de Deferimento Comum;10/02/2022;GTEC;2024.06.03
81458/2020;1020.2020/0000480-5;Despacho de Deferimento Comum;25/05/2021;GTEC;2024.06.03
8146/2023;1020.2022/0004274-3;Despacho de Indeferimento Comum;02/11/2023;GTEC;2024.06.03
81642/2020;1020.2020/0001484-3;Despacho de Indeferimento Comum;29/06/2021;GTEC;2024.06.03
82347/2020;6068.2020/0000010-4;Despacho de Deferimento Comum;29/10/2021;GTEC;2024.06.03
82460/2020;1020.2020/0001090-2;Despacho de Deferimento Comum;05/03/2021;GTEC;2024.06.03
82683/2020;1020.2020/0000007-9;Despacho de Deferimento Comum;12/11/2021;GTEC;2024.06.03
8361/2021;1020.2020/0011780-4;Despacho de Deferimento Comum;29/11/2021;GTEC;2024.06.03
83867/2020;1020.2020/0000428-7;Despacho de Deferimento Comum;29/06/2021;GTEC;2024.06.03
83947/2020;1020.2020/0000824-0;Despacho de Deferimento Comum;01/09/2021;GTEC;2024.06.03
84311/2020;1020.2020/0000054-0;Despacho de Indeferimento Comum;13/08/2021;GTEC;2024.06.03
84647/2020;1020.2020/0000295-0;Despacho de Deferimento Comum;12/01/2021;GTEC;2024.06.03
84759/2020;1020.2020/0001307-3;Despacho de Deferimento Comum;02/07/2021;GTEC;2024.06.03
84838/2020;1020.2020/0000418-0;Despacho de Deferimento Comum;29/06/2021;GTEC;2024.06.03
84844/2020;1020.2020/0000782-0;Despacho de Deferimento Comum;27/05/2021;GTEC;2024.06.03
85164/2020;1020.2020/0000487-2;Despacho de Deferimento Comum;31/05/2022;GTEC;2024.06.03
85862/2020;1020.2020/0000935-1;Despacho de Deferimento Comum;18/08/2022;GTEC;2024.06.03
86230/2020;1020.2020/0000521-6;Despacho de Deferimento Comum;02/02/2021;GTEC;2024.06.03
86269/2020;1020.2020/0000319-1;Despacho de Indeferimento Comum;17/12/2021;GTEC;2024.06.03
86446/2020;1020.2020/0000374-4;Despacho de Indeferimento Comum;17/03/2021;GTEC;2024.06.03
86532/2020;1020.2020/0000999-8;Despacho de Deferimento Comum;31/01/2022;GTEC;2024.06.03
86772/2020;1020.2020/0001915-2;Despacho de Deferimento Comum;08/12/2021;GTEC;2024.06.03
86906/2020;1020.2020/0000042-7;Despacho de Deferimento Comum;13/07/2021;GTEC;2024.06.03
9023/2021;1020.2020/0001082-1;Despacho de Deferimento Comum;24/08/2021;GTEC;2024.06.03
9380/2021;1020.2020/0001225-5;Despacho de Indeferimento Comum;06/12/2021;GTEC;2024.06.03
9417/2022;1020.2020/0013558-6;Despacho de Deferimento Comum;29/09/2022;GTEC;2024.06.03
9683/2023;1020.2021/0010923-4;Despacho de Deferimento Comum;03/10/2023;GTEC;2024.06.03
9708/2021;1020.2020/0001616-1;Despacho de Deferimento Comum;17/11/2021;GTEC;2024.06.03
9777/2022;1020.2022/0002881-3;Despacho de Deferimento Comum;28/03/2022;GTEC;2024.06.03
9784/2021;1020.2020/0001106-2;Despacho de Deferimento Comum;18/03/2021;GTEC;2024.06.03
9802/2022;1020.2020/0004815-2;Despacho de Deferimento Comum;21/07/2022;GTEC;2024.06.03
9822/2021;1020.2020/0000610-7;Despacho de Indeferimento Comum;07/01/2022;GTEC;2024.06.03
992/2022;1020.2020/0001201-8;Despacho de Deferimento Comum;19/01/2022;GTEC;2024.06.03
10108/2022;1020.2020/0001849-0;Despacho de Deferimento Comum;26/05/2023;GTEC;2024.06.03
10141/2024;1020.2024/0006978-5;Despacho de Indeferimento Comum;03/04/2024;GTEC;2024.06.03
10152/2022;1020.2021/0011041-0;Despacho de Deferimento Comum;10/06/2022;GTEC;2024.06.03
10152/2022;1020.2021/0011041-0;Despacho de Deferimento Comum;28/07/2022;GTEC;2024.06.03
10245/2023;1020.2021/0004345-4;Despacho de Deferimento Comum;14/06/2023;GTEC;2024.06.03
10259/2022;1020.2021/0006203-3;Despacho de Indeferimento Comum;12/04/2023;GTEC;2024.06.03
10345/2022;1020.2020/0001248-4;Despacho de Deferimento Comum;25/05/2023;GTEC;2024.06.03
10355/2022;1020.2020/0003387-2;Despacho de Indeferimento Comum;09/10/2023;GTEC;2024.06.03
10362/2022;1020.2022/0002847-3;Despacho de Indeferimento Comum;13/04/2022;GTEC;2024.06.03
104/2022;1020.2020/0001615-3;Despacho de Deferimento Comum;30/11/2023;GTEC;2024.06.03
10429/2021;1020.2020/0001110-0;Despacho de Deferimento Comum;13/05/2024;GTEC;2024.06.03
10555/2023;1020.2020/0012380-4;Despacho de Deferimento Comum;28/12/2023;GTEC;2024.06.03
10729/2024;1020.2020/0003305-8;Despacho de Deferimento Comum;23/05/2024;GTEC;2024.06.03
10908/2023;1020.2022/0005275-7;Despacho de Deferimento Comum;06/03/2024;GTEC;2024.06.03
10917/2023;1020.2020/0012334-0;Despacho de Deferimento Comum;09/02/2024;GTEC;2024.06.03
10917/2023;1020.2020/0012334-0;Despacho de Deferimento Comum;11/01/2024;GTEC;2024.06.03
10941/2023;1020.2020/0008851-0;Despacho de Deferimento Comum;14/11/2023;GTEC;2024.06.03
10942/2023;1020.2021/0000649-4;Despacho de Deferimento Comum;06/05/2024;GTEC;2024.06.03
10964/2023;1020.2021/0001024-6;Despacho de Deferimento Comum;28/04/2023;GTEC;2024.06.03
1101/2023;1020.2021/0001089-0;Despacho de Indeferimento Comum;06/02/2023;GTEC;2024.06.03
11052/2022;1020.2020/0005880-8;Despacho de Deferimento Comum;05/05/2023;GTEC;2024.06.03
11091/2022;1020.2020/0005447-0;Despacho de Deferimento Comum;03/05/2024;GTEC;2024.06.03
11092/2023;1020.2021/0010047-4;Despacho de Indeferimento Comum;09/05/2024;GTEC;2024.06.03
11189/2022;1020.2020/0005310-5;Despacho de Deferimento Comum;26/02/2024;GTEC;2024.06.03
11268/2024;1020.2024/0007549-1;Despacho de Deferimento Comum;15/04/2024;GTEC;2024.06.03
1145/2022;1020.2021/0002650-9;Despacho de Deferimento Comum;19/08/2022;GTEC;2024.06.03
11500/2023;1020.2022/0018718-0;Despacho de Indeferimento Comum;20/04/2023;GTEC;2024.06.03
11551/2022;1020.2020/0002746-5;Despacho de Deferimento Comum;11/08/2022;GTEC;2024.06.03
11553/2023;1020.2020/0004697-4;Despacho de Indeferimento Comum;11/10/2023;GTEC;2024.06.03
11557/2023;1020.2021/0002542-1;Despacho de Indeferimento Comum;13/05/2024;GTEC;2024.06.03
11569/2021;1020.2020/0001330-8;Despacho de Indeferimento Comum;17/11/2023;GTEC;2024.06.03
11579/2023;1020.2020/0006074-8;Despacho de Indeferimento Comum;11/10/2023;GTEC;2024.06.03
1158/2023;1020.2023/0000365-0;Despacho de Deferimento Comum;28/03/2023;GTEC;2024.06.03
11624/2023;1020.2020/0001524-6;Despacho de Deferimento Comum;28/08/2023;GTEC;2024.06.03
11635/2023;1020.2023/0005920-6;Despacho de Indeferimento Comum;24/04/2023;GTEC;2024.06.03
11702/2022;1020.2020/0005598-1;Despacho de Deferimento Comum;05/12/2022;GTEC;2024.06.03
11704/2024;1020.2020/0014381-3;Despacho de Indeferimento Comum;13/05/2024;GTEC;2024.06.03
1173/2022;6068.2020/0000001-5;Despacho de Indeferimento Comum;17/11/2023;GTEC;2024.06.03
11854/2023;1020.2021/0019189-5;Despacho de Indeferimento Comum;04/04/2023;GTEC;2024.06.03
11919/2023;1020.2020/0004919-1;Despacho de Deferimento Comum;25/11/2023;GTEC;2024.06.03
1192/2022;1020.2020/0001195-0;Despacho de Deferimento Comum;10/11/2023;GTEC;2024.06.03
11939/2023;1020.2023/0005662-2;Despacho de Indeferimento Comum;04/07/2023;GTEC;2024.06.03
11945/2023;1020.2023/0005597-9;Despacho de Indeferimento Comum;13/05/2024;GTEC;2024.06.03
12008/2023;1020.2020/0002003-7;Despacho de Deferimento Comum;09/05/2024;GTEC;2024.06.03
12099/2023;1020.2023/0007155-9;Despacho de Deferimento Comum;17/05/2023;GTEC;2024.06.03
